assigned_resource,created_at,display_detail_zh,display_name_zh,eligible_resources,estimated_duration,failure_reason,finished_at,motion_constraints,nest_id,order_id,payload,predecessors,priority,ready_at,recovery_for,required_tool,required_zones,reservation_id,retry_count,retry_limit,route_phase,sequence_index,started_at,station_capabilities,station_id,status,status_zh,successors,task_id,task_type,tray_id,unit_id
ARM1,0.0,工件2 · 翅片4,夹取翅片,"[""ARM1""]",8.0,,458.9500000000701,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_B,ORDER_001,"{""fin_id"": ""fin_04"", ""target_position"": [0.0, 0.02, 0.034]}","[""ORDER_001_U02_CONFIGURE_COMB"", ""ORDER_001_U02_PREPARE_FIN_TOOL"", ""ORDER_001_U02_INSTALL_FIN_03""]",5,450.95000000006826,,parallel_gripper,"[""ZONE_TABLE1""]",RES-000049-MOTION-ORDER_001_U02_PICK_FIN_04,0,2,MATERIAL_READY,36,450.95000000006826,[],,SUCCEEDED,已完成,"[""ORDER_001_U02_INSTALL_FIN_04""]",ORDER_001_U02_PICK_FIN_04,PICK_FIN,tray_02,ORDER_001_UNIT_02
FIXTURE,0.0,工件2 · 30毫米梳齿模块,安装梳齿夹具,"[""FIXTURE""]",2.0,,795.749999999824,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_B,ORDER_002,"{""comb_module_name"": ""comb_insert_30mm""}","[""ORDER_002_U02_VERIFY_COMB""]",3,793.6999999998259,,,"[""ZONE_TABLE2_ASSEMBLY""]",,0,0,MATERIAL_READY,27,793.6999999998259,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U02_PICK_FIN_01"", ""ORDER_002_U02_PICK_FIN_02"", ""ORDER_002_U02_PICK_FIN_03"", ""ORDER_002_U02_PICK_FIN_04""]",ORDER_002_U02_CONFIGURE_COMB,CONFIGURE_COMB,tray_02,ORDER_002_UNIT_02
ARM1,0.0,工件2 · 翅片4,安装翅片,"[""ARM1""]",10.0,,468.95000000007235,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_B,ORDER_001,"{""fin_id"": ""fin_04"", ""target_position"": [0.0, 0.02, 0.034]}","[""ORDER_001_U02_PICK_FIN_04""]",5,458.9500000000701,,parallel_gripper,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000050-MOTION-ORDER_001_U02_INSTALL_FIN_04,0,2,MATERIAL_READY,37,458.9500000000701,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U02_PICK_FIN_05"", ""ORDER_001_U02_INSPECT_FINS""]",ORDER_001_U02_INSTALL_FIN_04,INSTALL_FIN,tray_02,ORDER_001_UNIT_02
ARM1,0.0,工件2 · 翅片1,夹取翅片,"[""ARM1""]",8.0,,803.7999999998167,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_B,ORDER_002,"{""fin_id"": ""fin_01"", ""target_position"": [0.0, -0.045, 0.034]}","[""ORDER_002_U02_CONFIGURE_COMB"", ""ORDER_002_U02_PREPARE_FIN_TOOL""]",3,795.749999999824,,parallel_gripper,"[""ZONE_TABLE1""]",RES-000079-MOTION-ORDER_002_U02_PICK_FIN_01,0,2,MATERIAL_READY,28,795.749999999824,[],,SUCCEEDED,已完成,"[""ORDER_002_U02_INSTALL_FIN_01""]",ORDER_002_U02_PICK_FIN_01,PICK_FIN,tray_02,ORDER_002_UNIT_02
ARM1,0.0,工件2 · 翅片5,夹取翅片,"[""ARM1""]",8.0,,476.95000000007417,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_B,ORDER_001,"{""fin_id"": ""fin_05"", ""target_position"": [0.0, 0.04, 0.034]}","[""ORDER_001_U02_CONFIGURE_COMB"", ""ORDER_001_U02_PREPARE_FIN_TOOL"", ""ORDER_001_U02_INSTALL_FIN_04""]",5,468.95000000007235,,parallel_gripper,"[""ZONE_TABLE1""]",RES-000051-MOTION-ORDER_001_U02_PICK_FIN_05,0,2,MATERIAL_READY,38,468.95000000007235,[],,SUCCEEDED,已完成,"[""ORDER_001_U02_INSTALL_FIN_05""]",ORDER_001_U02_PICK_FIN_05,PICK_FIN,tray_02,ORDER_001_UNIT_02
ARM1,0.0,工件2 · 翅片1,安装翅片,"[""ARM1""]",10.0,,813.8499999998076,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_B,ORDER_002,"{""fin_id"": ""fin_01"", ""target_position"": [0.0, -0.045, 0.034]}","[""ORDER_002_U02_PICK_FIN_01""]",3,803.7999999998167,,parallel_gripper,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000080-MOTION-ORDER_002_U02_INSTALL_FIN_01,0,2,MATERIAL_READY,29,803.7999999998167,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U02_PICK_FIN_02"", ""ORDER_002_U02_INSPECT_FINS""]",ORDER_002_U02_INSTALL_FIN_01,INSTALL_FIN,tray_02,ORDER_002_UNIT_02
ARM1,0.0,工件2 · 翅片5,安装翅片,"[""ARM1""]",10.0,,486.95000000007644,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_B,ORDER_001,"{""fin_id"": ""fin_05"", ""target_position"": [0.0, 0.04, 0.034]}","[""ORDER_001_U02_PICK_FIN_05""]",5,476.95000000007417,,parallel_gripper,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000052-MOTION-ORDER_001_U02_INSTALL_FIN_05,0,2,MATERIAL_READY,39,476.95000000007417,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U02_INSPECT_FINS""]",ORDER_001_U02_INSTALL_FIN_05,INSTALL_FIN,tray_02,ORDER_001_UNIT_02
ARM1,0.0,工件2 · 翅片2,夹取翅片,"[""ARM1""]",8.0,,821.8999999998002,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_B,ORDER_002,"{""fin_id"": ""fin_02"", ""target_position"": [0.0, -0.015, 0.034]}","[""ORDER_002_U02_CONFIGURE_COMB"", ""ORDER_002_U02_PREPARE_FIN_TOOL"", ""ORDER_002_U02_INSTALL_FIN_01""]",3,813.8499999998076,,parallel_gripper,"[""ZONE_TABLE1""]",RES-000082-MOTION-ORDER_002_U02_PICK_FIN_02,0,2,MATERIAL_READY,30,813.8499999998076,[],,SUCCEEDED,已完成,"[""ORDER_002_U02_INSTALL_FIN_02""]",ORDER_002_U02_PICK_FIN_02,PICK_FIN,tray_02,ORDER_002_UNIT_02
ARM3,0.0,工件2,检测翅片安装,"[""ARM3""]",10.0,,496.9500000000787,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_B,ORDER_001,"{""fin_ids"": [""fin_01"", ""fin_02"", ""fin_03"", ""fin_04"", ""fin_05""]}","[""ORDER_001_U02_INSTALL_FIN_01"", ""ORDER_001_U02_INSTALL_FIN_02"", ""ORDER_001_U02_INSTALL_FIN_03"", ""ORDER_001_U02_INSTALL_FIN_04"", ""ORDER_001_U02_INSTALL_FIN_05""]",5,486.95000000007644,,,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000053-MOTION-ORDER_001_U02_INSPECT_FINS,0,2,MATERIAL_READY,40,486.95000000007644,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U02_FETCH_PRESS""]",ORDER_001_U02_INSPECT_FINS,INSPECT_FINS,tray_02,ORDER_001_UNIT_02
ARM1,0.0,工件2 · 翅片2,安装翅片,"[""ARM1""]",10.0,,831.9499999997911,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_B,ORDER_002,"{""fin_id"": ""fin_02"", ""target_position"": [0.0, -0.015, 0.034]}","[""ORDER_002_U02_PICK_FIN_02""]",3,821.8999999998002,,parallel_gripper,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000083-MOTION-ORDER_002_U02_INSTALL_FIN_02,0,2,MATERIAL_READY,31,821.8999999998002,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U02_PICK_FIN_03"", ""ORDER_002_U02_INSPECT_FINS""]",ORDER_002_U02_INSTALL_FIN_02,INSTALL_FIN,tray_02,ORDER_002_UNIT_02
CHANGEOVER_GANTRY,0.0,工件2,龙门取出短压梁,"[""CHANGEOVER_GANTRY""]",2.0,,498.95000000007917,{},NEST_B,ORDER_001,{},"[""ORDER_001_U02_INSPECT_FINS""]",5,496.9500000000787,,,"[""ZONE_CHANGEOVER_GANTRY""]",,0,0,ASSEMBLY_READY,77,496.9500000000787,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U02_INSTALL_PRESS""]",ORDER_001_U02_FETCH_PRESS,FETCH_PRESS_MODULE,tray_02,ORDER_001_UNIT_02
ARM1,0.0,工件2 · 翅片3,夹取翅片,"[""ARM1""]",8.0,,839.9999999997838,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_B,ORDER_002,"{""fin_id"": ""fin_03"", ""target_position"": [0.0, 0.015, 0.034]}","[""ORDER_002_U02_CONFIGURE_COMB"", ""ORDER_002_U02_PREPARE_FIN_TOOL"", ""ORDER_002_U02_INSTALL_FIN_02""]",3,831.9499999997911,,parallel_gripper,"[""ZONE_TABLE1""]",RES-000084-MOTION-ORDER_002_U02_PICK_FIN_03,0,2,MATERIAL_READY,32,831.9499999997911,[],,SUCCEEDED,已完成,"[""ORDER_002_U02_INSTALL_FIN_03""]",ORDER_002_U02_PICK_FIN_03,PICK_FIN,tray_02,ORDER_002_UNIT_02
CHANGEOVER_GANTRY,0.0,工件2,安装两根短压梁,"[""CHANGEOVER_GANTRY""]",2.5,,501.45000000007974,{},NEST_B,ORDER_001,{},"[""ORDER_001_U02_FETCH_PRESS""]",5,498.95000000007917,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_CHANGEOVER_GANTRY""]",,0,0,ASSEMBLY_READY,78,498.95000000007917,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U02_APPLY_PRESS""]",ORDER_001_U02_INSTALL_PRESS,INSTALL_PRESS_MODULE,tray_02,ORDER_001_UNIT_02
ARM1,0.0,工件2 · 翅片3,安装翅片,"[""ARM1""]",10.0,,850.0499999997746,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_B,ORDER_002,"{""fin_id"": ""fin_03"", ""target_position"": [0.0, 0.015, 0.034]}","[""ORDER_002_U02_PICK_FIN_03""]",3,839.9999999997838,,parallel_gripper,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000085-MOTION-ORDER_002_U02_INSTALL_FIN_03,0,2,MATERIAL_READY,33,839.9999999997838,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U02_PICK_FIN_04"", ""ORDER_002_U02_INSPECT_FINS""]",ORDER_002_U02_INSTALL_FIN_03,INSTALL_FIN,tray_02,ORDER_002_UNIT_02
FIXTURE,0.0,工件2 · 目标夹紧力20牛,压梁压紧翅片,"[""FIXTURE""]",2.0,,503.4500000000802,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_B,ORDER_001,"{""target_force_n"": 20.0, ""force_hold_duration_s"": 1.5}","[""ORDER_001_U02_INSTALL_PRESS""]",5,501.45000000007974,,,"[""ZONE_TABLE2_ASSEMBLY""]",,0,0,ASSEMBLY_READY,41,501.45000000007974,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U02_LOCK_FIXTURE""]",ORDER_001_U02_APPLY_PRESS,APPLY_PRESS,tray_02,ORDER_001_UNIT_02
ARM1,0.0,工件2 · 翅片4,夹取翅片,"[""ARM1""]",8.0,,858.0999999997673,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_B,ORDER_002,"{""fin_id"": ""fin_04"", ""target_position"": [0.0, 0.045, 0.034]}","[""ORDER_002_U02_CONFIGURE_COMB"", ""ORDER_002_U02_PREPARE_FIN_TOOL"", ""ORDER_002_U02_INSTALL_FIN_03""]",3,850.0499999997746,,parallel_gripper,"[""ZONE_TABLE1""]",RES-000086-MOTION-ORDER_002_U02_PICK_FIN_04,0,2,MATERIAL_READY,34,850.0499999997746,[],,SUCCEEDED,已完成,"[""ORDER_002_U02_INSTALL_FIN_04""]",ORDER_002_U02_PICK_FIN_04,PICK_FIN,tray_02,ORDER_002_UNIT_02
FIXTURE,0.0,工件2,锁紧托盘夹具,"[""FIXTURE""]",1.0,,504.4500000000804,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_B,ORDER_001,{},"[""ORDER_001_U02_APPLY_PRESS""]",5,503.4500000000802,,,"[""ZONE_TABLE2_ASSEMBLY""]",,0,0,ASSEMBLY_READY,42,503.4500000000802,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U02_TRANSFER_OUT""]",ORDER_001_U02_LOCK_FIXTURE,LOCK_FIXTURE,tray_02,ORDER_001_UNIT_02
ARM1,0.0,工件2 · 翅片4,安装翅片,"[""ARM1""]",10.0,,868.1499999997582,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_B,ORDER_002,"{""fin_id"": ""fin_04"", ""target_position"": [0.0, 0.045, 0.034]}","[""ORDER_002_U02_PICK_FIN_04""]",3,858.0999999997673,,parallel_gripper,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000087-MOTION-ORDER_002_U02_INSTALL_FIN_04,0,2,MATERIAL_READY,35,858.0999999997673,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U02_INSPECT_FINS""]",ORDER_002_U02_INSTALL_FIN_04,INSTALL_FIN,tray_02,ORDER_002_UNIT_02
OUTFEED,0.0,工件2,托盘输送至升降台,"[""OUTFEED""]",4.0,,508.45000000008133,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_B,ORDER_001,{},"[""ORDER_001_U02_LOCK_FIXTURE""]",5,504.4500000000804,,,"[""ZONE_OUTFEED""]",,0,1,,43,504.4500000000804,[],,SUCCEEDED,已完成,"[""ORDER_001_U02_MOVE_ELEVATOR""]",ORDER_001_U02_TRANSFER_OUT,TRANSFER_TRAY_OUT,tray_02,ORDER_001_UNIT_02
ARM3,0.0,工件2,检测翅片安装,"[""ARM3""]",10.0,,878.199999999749,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_B,ORDER_002,"{""fin_ids"": [""fin_01"", ""fin_02"", ""fin_03"", ""fin_04""]}","[""ORDER_002_U02_INSTALL_FIN_01"", ""ORDER_002_U02_INSTALL_FIN_02"", ""ORDER_002_U02_INSTALL_FIN_03"", ""ORDER_002_U02_INSTALL_FIN_04""]",3,868.1499999997582,,,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000088-MOTION-ORDER_002_U02_INSPECT_FINS,0,2,MATERIAL_READY,36,868.1499999997582,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U02_FETCH_PRESS""]",ORDER_002_U02_INSPECT_FINS,INSPECT_FINS,tray_02,ORDER_002_UNIT_02
ELEVATOR,0.0,工件2 · 第2层,升降台对准层位,"[""ELEVATOR""]",4.0,,512.4500000000817,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_B,ORDER_001,"{""layer_index"": 1, ""height_m"": 0.151}","[""ORDER_001_U02_TRANSFER_OUT""]",5,508.45000000008133,,,"[""ZONE_ELEVATOR_TRANSFER""]",,0,1,,44,508.45000000008133,[],,SUCCEEDED,已完成,"[""ORDER_001_U02_LOAD_RACK""]",ORDER_001_U02_MOVE_ELEVATOR,MOVE_ELEVATOR,tray_02,ORDER_001_UNIT_02
CHANGEOVER_GANTRY,0.0,工件2,龙门取出短压梁,"[""CHANGEOVER_GANTRY""]",2.0,,880.2499999997472,{},NEST_B,ORDER_002,{},"[""ORDER_002_U02_INSPECT_FINS""]",3,878.199999999749,,,"[""ZONE_CHANGEOVER_GANTRY""]",,0,0,ASSEMBLY_READY,104,878.199999999749,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U02_INSTALL_PRESS""]",ORDER_002_U02_FETCH_PRESS,FETCH_PRESS_MODULE,tray_02,ORDER_002_UNIT_02
TRANSFER_FORK,0.0,工件2 · 第2层,推叉装入炉内料架,"[""TRANSFER_FORK""]",5.0,,517.5000000000771,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_B,ORDER_001,"{""layer_index"": 1, ""height_m"": 0.151}","[""ORDER_001_U02_MOVE_ELEVATOR""]",5,512.4500000000817,,,"[""ZONE_RACK_FRONT"", ""ZONE_FURNACE_LOADING""]",,0,1,,45,512.4500000000817,[],,SUCCEEDED,已完成,"[""ORDER_001_U02_LOCK_RACK""]",ORDER_001_U02_LOAD_RACK,LOAD_RACK_LAYER,tray_02,ORDER_001_UNIT_02
CHANGEOVER_GANTRY,0.0,工件2,安装两根短压梁,"[""CHANGEOVER_GANTRY""]",2.5,,882.7999999997448,{},NEST_B,ORDER_002,{},"[""ORDER_002_U02_FETCH_PRESS""]",3,880.2499999997472,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_CHANGEOVER_GANTRY""]",,0,0,ASSEMBLY_READY,105,880.2499999997472,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U02_APPLY_PRESS""]",ORDER_002_U02_INSTALL_PRESS,INSTALL_PRESS_MODULE,tray_02,ORDER_002_UNIT_02
RACK_LAYER_02,0.0,工件2 · 第2层,锁定炉内料架层,"[""RACK_LAYER_02""]",1.0,,518.5500000000761,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_B,ORDER_001,"{""layer_index"": 1, ""height_m"": 0.151}","[""ORDER_001_U02_LOAD_RACK""]",5,517.5000000000771,,,"[""ZONE_RACK_FRONT""]",,0,0,,46,517.5000000000771,[],,SUCCEEDED,已完成,"[""ORDER_001_BATCH_READY""]",ORDER_001_U02_LOCK_RACK,LOCK_RACK_LAYER,tray_02,ORDER_001_UNIT_02
FIXTURE,0.0,工件2 · 目标夹紧力18牛,压梁压紧翅片,"[""FIXTURE""]",2.0,,884.849999999743,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_B,ORDER_002,"{""target_force_n"": 18.0, ""force_hold_duration_s"": 1.5}","[""ORDER_002_U02_INSTALL_PRESS""]",3,882.7999999997448,,,"[""ZONE_TABLE2_ASSEMBLY""]",,0,0,ASSEMBLY_READY,37,882.7999999997448,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U02_LOCK_FIXTURE""]",ORDER_002_U02_APPLY_PRESS,APPLY_PRESS,tray_02,ORDER_002_UNIT_02
FURNACE,0.0,全部计划托盘已锁定,确认炉批装载完成,"[""FURNACE""]",0.0,,518.6000000000761,{},,ORDER_001,{},"[""ORDER_001_U01_LOCK_RACK"", ""ORDER_001_U02_LOCK_RACK""]",5,518.5500000000761,,,"[""ZONE_FURNACE_LOADING""]",,0,0,,79,518.5500000000761,[],,SUCCEEDED,已完成,"[""ORDER_001_RUN_FURNACE""]",ORDER_001_BATCH_READY,BATCH_READY,,ORDER_001_BATCH
FIXTURE,0.0,工件2,锁紧托盘夹具,"[""FIXTURE""]",1.0,,885.899999999742,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_B,ORDER_002,{},"[""ORDER_002_U02_APPLY_PRESS""]",3,884.849999999743,,,"[""ZONE_TABLE2_ASSEMBLY""]",,0,0,ASSEMBLY_READY,38,884.849999999743,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U02_TRANSFER_OUT""]",ORDER_002_U02_LOCK_FIXTURE,LOCK_FIXTURE,tray_02,ORDER_002_UNIT_02
FURNACE,0.0,钎焊周期10秒,执行炉内钎焊,"[""FURNACE""]",10.0,,528.6500000000669,{},,ORDER_001,"{""recipe"": ""demo_brazing"", ""duration_s"": 10.0}","[""ORDER_001_BATCH_READY""]",5,518.6000000000761,,,"[""ZONE_FURNACE_LOADING""]",,0,0,,80,518.6000000000761,[],,SUCCEEDED,已完成,"[""ORDER_001_U02_UNLOAD_RACK"", ""ORDER_001_U01_UNLOAD_RACK""]",ORDER_001_RUN_FURNACE,RUN_FURNACE,,ORDER_001_BATCH
OUTFEED,0.0,工件2,托盘输送至升降台,"[""OUTFEED""]",4.0,,889.9499999997383,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_B,ORDER_002,{},"[""ORDER_002_U02_LOCK_FIXTURE""]",3,885.899999999742,,,"[""ZONE_OUTFEED""]",,0,1,,39,885.899999999742,[],,SUCCEEDED,已完成,"[""ORDER_002_U02_MOVE_ELEVATOR"", ""ORDER_002_SWAP_RETURN_FINAL""]",ORDER_002_U02_TRANSFER_OUT,TRANSFER_TRAY_OUT,tray_02,ORDER_002_UNIT_02
ELEVATOR,0.0,工件2 · 第2层,从料架卸载托盘,"[""ELEVATOR"", ""TRANSFER_FORK""]",6.0,,534.7000000000614,{},,ORDER_001,"{""layer_index"": 1, ""height_m"": 0.151}","[""ORDER_001_RUN_FURNACE""]",5,528.6500000000669,,,"[""ZONE_RACK_FRONT"", ""ZONE_ELEVATOR_TRANSFER""]",,0,1,,81,528.6500000000669,[],,SUCCEEDED,已完成,"[""ORDER_001_U02_POST_INSPECT"", ""ORDER_001_U01_UNLOAD_RACK""]",ORDER_001_U02_UNLOAD_RACK,UNLOAD_RACK_LAYER,tray_02,ORDER_001_UNIT_02
ELEVATOR,0.0,工件2 · 第2层,升降台对准层位,"[""ELEVATOR""]",4.0,,893.9999999997347,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_B,ORDER_002,"{""layer_index"": 1, ""height_m"": 0.151}","[""ORDER_002_U02_TRANSFER_OUT""]",3,889.9499999997383,,,"[""ZONE_ELEVATOR_TRANSFER""]",,0,1,,40,889.9499999997383,[],,SUCCEEDED,已完成,"[""ORDER_002_U02_LOAD_RACK""]",ORDER_002_U02_MOVE_ELEVATOR,MOVE_ELEVATOR,tray_02,ORDER_002_UNIT_02
TURNTABLE,0.0,当前工件 · 双巢位 · 180度同步换位,双巢位转台换位,"[""TURNTABLE""]",2.0,,891.9999999997365,"{""s_curve"": true, ""rotation_deg"": 180.0, ""settle_s"": 0.3}",,ORDER_002,{},"[""ORDER_002_U03_INSPECT_BRAZING"", ""ORDER_002_U02_TRANSFER_OUT""]",3,889.9499999997383,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_TABLE2_PROCESS"", ""ZONE_TURNTABLE_SWEEP""]",,0,0,,94,889.9499999997383,"[""SYNCHRONOUS_NEST_SWAP""]",,SUCCEEDED,已完成,"[""ORDER_002_SWAP_RETURN_FINAL_VERIFY""]",ORDER_002_SWAP_RETURN_FINAL,ROTATE_TABLE2,,ORDER_002_TURNTABLE
ARM3,0.0,工件2,执行焊后检测,"[""ARM3""]",10.0,,544.7500000000523,{},,ORDER_001,{},"[""ORDER_001_U02_UNLOAD_RACK""]",5,534.7000000000614,,,"[""ZONE_OUTFEED""]",RES-000054-MOTION-ORDER_001_U02_POST_INSPECT,0,0,,82,534.7000000000614,[],,SUCCEEDED,已完成,"[""ORDER_001_U02_ROUTE_PASS"", ""ORDER_001_U02_ROUTE_REWORK_REQUIRED"", ""ORDER_001_U02_ROUTE_SCRAPPED""]",ORDER_001_U02_POST_INSPECT,POST_BRAZE_INSPECTION,tray_02,ORDER_001_UNIT_02
TRANSFER_FORK,0.0,工件1 · 第1层,从料架卸载托盘,"[""ELEVATOR"", ""TRANSFER_FORK""]",6.0,,540.7500000000559,{},,ORDER_001,"{""layer_index"": 0, ""height_m"": 0.0}","[""ORDER_001_RUN_FURNACE"", ""ORDER_001_U02_UNLOAD_RACK""]",5,534.7000000000614,,,"[""ZONE_RACK_FRONT"", ""ZONE_ELEVATOR_TRANSFER""]",,0,1,,86,534.7000000000614,[],,SUCCEEDED,已完成,"[""ORDER_001_U01_POST_INSPECT""]",ORDER_001_U01_UNLOAD_RACK,UNLOAD_RACK_LAYER,tray_01,ORDER_001_UNIT_01
TRANSFER_FORK,0.0,工件2 · 第2层,推叉装入炉内料架,"[""TRANSFER_FORK""]",5.0,,899.0499999997301,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_B,ORDER_002,"{""layer_index"": 1, ""height_m"": 0.151}","[""ORDER_002_U02_MOVE_ELEVATOR""]",3,893.9999999997347,,,"[""ZONE_RACK_FRONT"", ""ZONE_FURNACE_LOADING""]",,0,1,,41,893.9999999997347,[],,SUCCEEDED,已完成,"[""ORDER_002_U02_LOCK_RACK""]",ORDER_002_U02_LOAD_RACK,LOAD_RACK_LAYER,tray_02,ORDER_002_UNIT_02
TURNTABLE,0.0,当前工件 · 双巢位 · 180度同步换位,确认转台停稳对位,"[""TURNTABLE""]",0.3,,892.3499999997362,{},,ORDER_002,{},"[""ORDER_002_SWAP_RETURN_FINAL""]",3,891.9999999997365,,,"[""ZONE_TURNTABLE_SWEEP""]",,0,0,,95,891.9999999997365,[],,SUCCEEDED,已完成,"[""ORDER_002_U03_FETCH_COMB""]",ORDER_002_SWAP_RETURN_FINAL_VERIFY,VERIFY_TURNTABLE,,ORDER_002_TURNTABLE
OUTFEED,0.0,工件2 · 按焊后检测结果执行,合格品分流,"[""OUTFEED""]",0.1,,544.9000000000522,{},,ORDER_001,"{""condition"": ""PASS""}","[""ORDER_001_U02_POST_INSPECT""]",5,544.7500000000523,,,"[""ZONE_OUTFEED""]",,0,0,,83,544.7500000000523,[],,SUCCEEDED,已完成,[],ORDER_001_U02_ROUTE_PASS,ROUTE_PASS,tray_02,ORDER_001_UNIT_02
,0.0,工件2 · 按焊后检测结果执行,返工品分流,"[""OUTFEED""]",0.1,,544.7500000000523,{},,ORDER_001,"{""condition"": ""REWORK_REQUIRED""}","[""ORDER_001_U02_POST_INSPECT""]",5,544.7500000000523,,,"[""ZONE_OUTFEED""]",,0,0,,84,,[],,CANCELLED,已取消,[],ORDER_001_U02_ROUTE_REWORK_REQUIRED,ROUTE_REWORK,tray_02,ORDER_001_UNIT_02
